1.71559640434467e-06,3.43119280868933e-06,5.146789213034e-06,6.86238561737866e-06,8.57798202172333e-06,1.0293578426068e-05,1.20091748304126e-05,1.37247712347573e-05,1.5440367639102e-05,19.8810627649563
1.66754344080041e-06,3.33508688160082e-06,5.00263032240123e-06,6.67017376320163e-06,8.33771720400205e-06,1.00052606448025e-05,1.16728040856029e-05,1.33403475264033e-05,3.00157819344139,13.4116756879332
1.84211094346756e-06,3.68422188693512e-06,5.52633283040268e-06,7.36844377387023e-06,9.21055471733779e-06,1.10526656608054e-05,1.28947766042729e-05,1.47368875477405e-05,6.6315993964819,11.0791051415705
2.11388273088306e-06,4.22776546176612e-06,6.34164819264918e-06,8.45553092353222e-06,1.05694136544153e-05,1.26832963852984e-05,1.47971791161814e-05,1.69110618470645e-05,11.4149667467745,8.49254890335945
2.35455514416846e-06,4.70911028833691e-06,7.06366543250537e-06,9.41822057667381e-06,1.17727757208423e-05,1.41273308650107e-05,1.64818860091792e-05,1.88364411533476e-05,16.9527970379904,4.83669629490967
1.97902806465842e-06,3.95805612931683e-06,5.93708419397525e-06,7.91611225863365e-06,9.89514032329207e-06,1.18741683879505e-05,1.38531964526089e-05,1.58322245172673e-05,17.8112525819545,0.0219933262662875
1.66625100559471e-06,3.33250201118942e-06,4.99875301678413e-06,6.66500402237883e-06,8.33125502797355e-06,9.99750603356826e-06,1.1663757039163e-05,2.66600160895404,1.49962590502694e-05,13.4116756879332
1.81838401556539e-06,3.63676803113079e-06,5.45515204669618e-06,7.27353606226157e-06,9.09192007782697e-06,1.09103040933924e-05,1.27286881089577e-05,2.90941442490737,3.27309122801771,10.9498820566236
1.32414410226502e-06,2.64828820453003e-06,3.97243230679505e-06,5.29657640906005e-06,6.62072051132507e-06,7.94486461359009e-06,9.2690087158551e-06,2.11863056362602,4.76691876815406,5.31736887919983
1.48326300051825e-06,2.96652600103649e-06,4.44978900155474e-06,5.93305200207298e-06,7.41631500259123e-06,8.89957800310948e-06,1.03828410036277e-05,2.37322080083143,8.00962020279853,3.07996131017538
1.26848444986648e-06,2.53696889973295e-06,3.80545334959943e-06,5.0739377994659e-06,6.34242224933238e-06,7.61090669919885e-06,8.87939114906532e-06,2.02957511978827,9.13308803903863,0.0219933262662875
1.84169400745049e-06,3.68338801490099e-06,5.52508202235148e-06,7.36677602980196e-06,9.20847003725246e-06,1.1050164044703e-05,1.28918580521534e-05,5.89342082384696,1.65752460671203e-05,11.0628248814564
1.32357920921143e-06,2.64715841842287e-06,3.9707376276343e-06,5.29431683684573e-06,6.61789604605717e-06,7.9414752552686e-06,9.26505446448003e-06,4.23545346948046,2.38244257658058,5.31736887919983
