1.999999999994e-06,3.999999999988e-06,5.999999999982e-06,7.999999999976e-06,9.99999999997e-06,1.1999999999964e-05,13.999999999958
2.26274169978971e-06,4.52548339957942e-06,6.78822509936913e-06,9.05096679915885e-06,1.13137084989486e-05,1.69705627484228,13.859292911212
2.52982212812458e-06,5.05964425624917e-06,7.58946638437375e-06,1.01192885124983e-05,1.26491106406229e-05,3.79473319218688,13.2815661726541
2.74397736226723e-06,5.48795472453446e-06,8.23193208680169e-06,1.09759094490689e-05,1.37198868113361e-05,6.17394906510127,12.0049009599191
2.82842712473205e-06,5.6568542494641e-06,8.48528137419614e-06,1.13137084989282e-05,1.41421356236602e-05,8.48528137419614,9.89949493656217
2.74397736226723e-06,5.48795472453446e-06,8.23193208680169e-06,1.09759094490689e-05,1.37198868113361e-05,10.2899151085021,7.20294057595148
2.52982212812458e-06,5.05964425624917e-06,7.58946638437375e-06,1.01192885124983e-05,1.26491106406229e-05,11.3841995765606,4.42718872421802
2.26274169978971e-06,4.52548339957942e-06,6.78822509936913e-06,9.05096679915885e-06,1.13137084989486e-05,11.879393923896,1.979898987316
1.999999999994e-06,3.999999999988e-06,5.999999999982e-06,7.999999999976e-06,9.99999999997e-06,11.999999999964,1.3999999999958e-05
2.26274169978971e-06,4.52548339957942e-06,6.78822509936913e-06,9.05096679915885e-06,1.41421356236857,1.35764501987383e-05,13.859292911212
2.59554273808346e-06,5.19108547616692e-06,7.78662821425037e-06,1.03821709523338e-05,1.62221421130216,1.94665705356259,13.6265993749382
2.92118697334842e-06,5.84237394669684e-06,8.76356092004527e-06,1.16847478933937e-05,1.82574185834276,4.38178046002263,12.7801930083993
3.1378581621955e-06,6.27571632439099e-06,9.41357448658649e-06,1.2551432648782e-05,1.96116135137219,7.06018086493987,10.9825035676842
3.1378581621955e-06,6.27571632439099e-06,9.41357448658649e-06,1.2551432648782e-05,1.96116135137219,9.41357448658649,8.23687767576318
2.92118697334842e-06,5.84237394669684e-06,8.76356092004527e-06,1.16847478933937e-05,1.82574185834276,10.9544511500566,5.11207720335974
2.59554273808346e-06,5.19108547616692e-06,7.78662821425037e-06,1.03821709523338e-05,1.62221421130216,11.6799423213756,2.27109989582303
2.26274169978971e-06,4.52548339957942e-06,6.78822509936913e-06,9.05096679915885e-06,1.41421356236857,11.879393923896,1.5839191898528e-05
