1.60694387155733e-06,3.21388774311466e-06,4.82083161467199e-06,6.42777548622931e-06,8.03471935778664e-06,9.64166322934397e-06,13.9998527302353
1.62839125378354e-06,3.25678250756709e-06,4.88517376135063e-06,6.51356501513417e-06,8.14195626891772e-06,1.22129344033669,10.0173104269599
1.59555405632067e-06,3.19110811264134e-06,4.78666216896201e-06,6.38221622528267e-06,7.97777028160335e-06,2.39333108448365,8.39642919436687
1.56997361415949e-06,3.13994722831899e-06,4.70992084247848e-06,6.27989445663797e-06,7.84986807079747e-06,3.53244063186506,6.89093650368378
1.59792806336499e-06,3.19585612672998e-06,4.79378419009497e-06,6.39171225345995e-06,7.98964031682494e-06,4.7937841900977,5.60093067494327
1.69253041418635e-06,3.3850608283727e-06,5.07759124255904e-06,6.77012165674538e-06,8.46265207093174e-06,6.34698905316514,4.46129556479386
1.67348757199116e-06,3.34697514398232e-06,5.02046271597348e-06,6.69395028796464e-06,8.36743785995581e-06,7.53069407394366,2.93617703196123
1.88286564768884e-06,3.76573129537768e-06,5.64859694306651e-06,7.53146259075534e-06,9.41432823844418e-06,9.88504465036032,1.66129556479387
1.98160116016815e-06,3.96320232033631e-06,5.94480348050446e-06,7.9264046406726e-06,9.90800580084076e-06,11.8896069609464,2.13225872959643e-05
1.62801287222431e-06,3.25602574444863e-06,4.88403861667295e-06,6.51205148889725e-06,1.01750804514146,9.76807723331751e-06,10.0145517184558
1.34616124035721e-06,2.69232248071443e-06,4.03848372107164e-06,5.38464496142885e-06,0.8413507752243,1.00962093026791,7.09231728486984
1.27844000557693e-06,2.55688001115386e-06,3.83532001673079e-06,5.11376002230772e-06,0.799025003486571,1.9176600083654,5.60131230344034
1.30173807462804e-06,2.60347614925609e-06,3.90521422388414e-06,5.20695229851217e-06,0.813586296643535,2.9289106679131,4.57238472411082
1.22515036662011e-06,2.45030073324022e-06,3.67545109986032e-06,4.90060146648042e-06,0.765718979138515,3.67545109986032,3.22724791214422
1.35926489927317e-06,2.71852979854634e-06,4.07779469781952e-06,5.43705959709268e-06,0.849540562046784,5.09724337227439,2.38930199699771
1.30603836121563e-06,2.61207672243127e-06,3.9181150836469e-06,5.22415344486253e-06,0.816273975760782,5.87717262547036,1.15516338066057
1.35403741777373e-06,2.70807483554746e-06,4.06211225332119e-06,5.41614967109492e-06,0.846273386109629,7.10869644331209,1.5792830172241e-05
1.59602042034717e-06,3.19204084069434e-06,4.78806126104151e-06,6.38408168138866e-06,1.99502552543032,9.57612252211894e-06,8.39624216304008
1.27842306446519e-06,2.55684612893039e-06,3.83526919339558e-06,5.11369225786077e-06,1.59802883057858,0.958817298348895,5.60126554302667
1.25039688427855e-06,2.50079376855711e-06,3.75119065283566e-06,5.0015875371142e-06,1.56299610534534,1.87559532641783,4.39521201047697
1.16139843254823e-06,2.32279686509647e-06,3.4841952976447e-06,4.64559373019293e-06,1.45174804068264,2.61314647323353,3.05717495577318
1.26544297353109e-06,2.53088594706218e-06,3.79632892059328e-06,5.06177189412436e-06,1.58180371691098,3.79632892059327,2.22640939572213
1.19863251561929e-06,2.39726503123857e-06,3.59589754685786e-06,4.79453006247714e-06,1.49829064452137,4.49487193357232,1.06255112289791
1.23275909238343e-06,2.46551818476686e-06,3.69827727715028e-06,4.9310363695337e-06,1.54094886547647,5.54741591572543,1.34284104535121e-05
1.5691435583802e-06,3.1382871167604e-06,4.70743067514061e-06,6.2765742335208e-06,2.94214417196293,9.4148613501387e-06,6.89093650368378
1.3011547751357e-06,2.6023095502714e-06,3.9034643254071e-06,5.20461910054279e-06,2.43966520337948,0.975866081351775,4.57238472411082
1.16122571469429e-06,2.32245142938858e-06,3.48367714408287e-06,4.64490285877716e-06,2.17729821505183,1.74183857204144,3.05717495577318
1.24015385202988e-06,2.48030770405976e-06,3.72046155608963e-06,4.9606154081195e-06,2.32528847255606,2.79034616706722,2.18274646924011
1.15829457893226e-06,2.31658915786451e-06,3.47488373679677e-06,4.63317831572902e-06,2.17180233549802,3.47488373679677,1.02761527588918
1.17983790759174e-06,2.35967581518348e-06,3.53951372277522e-06,4.71935163036695e-06,2.21219607673455,4.42439215346902,1.34284104535121e-05
1.59819393733081e-06,3.19638787466163e-06,4.79458181199244e-06,6.39277574932324e-06,3.99548484333029,9.58916362396811e-06,5.60085735945099
1.22453186834289e-06,2.44906373668578e-06,3.67359560502868e-06,4.89812747337156e-06,3.06132967085973,0.918398901257169,3.22724791214422
1.26514912192175e-06,2.5302982438435e-06,3.79544736576524e-06,5.06059648768698e-06,3.16287280480695,1.89772368288262,2.22640939572213
1.15819102984598e-06,2.31638205969196e-06,3.47457308953794e-06,4.63276411938391e-06,2.89547757461731,2.60592981715345,1.02761527588918
1.16425414863699e-06,2.32850829727397e-06,3.49276244591096e-06,4.65701659454794e-06,2.91063537159484,3.49276244591096,1.34284104535121e-05
1.69227552605466e-06,3.38455105210932e-06,5.07682657816398e-06,6.76910210421863e-06,5.28836101891235,1.0153653156085e-05,4.45855553010347
1.35880612226569e-06,2.71761224453138e-06,4.07641836679707e-06,5.43522448906275e-06,4.24626913207349,1.01910459169927,2.38747984402739
1.19829188819344e-06,2.39658377638688e-06,3.59487566458032e-06,4.79316755277375e-06,3.74466215059851,1.79743783229016,1.06255112289791
1.17966263001295e-06,2.3593252600259e-06,3.53898789003886e-06,4.7186505200518e-06,3.68644571878458,2.65424091752914,1.34284104535121e-05
1.67324543531712e-06,3.34649087063425e-06,5.01973630595137e-06,6.69298174126848e-06,6.27467038241252,1.00394726121033e-05,2.93521174652252
1.30532240546692e-06,2.61064481093383e-06,3.91596721640075e-06,5.22128962186766e-06,4.89495902048011,0.978991804100186,1.15516338066057
1.23236640257149e-06,2.46473280514298e-06,3.69709920771448e-06,4.92946561028596e-06,4.62137400962344,1.84854960385724,1.34284104535121e-05
1.88221005629605e-06,3.7644201125921e-06,5.64663016888815e-06,7.52884022518419e-06,8.23466899631708,1.12932603378403e-05,1.66129556479387
1.35328598944484e-06,2.70657197888969e-06,4.05985796833453e-06,5.41314395777936e-06,5.92062620383691,1.01496449208363,1.5792830172241e-05
1.98095528126993e-06,3.96191056253987e-06,5.9428658438098e-06,7.92382112507972e-06,9.90477640636674,1.18857316870045e-05,2.13225872959643e-05
1.62771606407755e-06,3.2554321281551e-06,4.88314819223266e-06,0.813858032039181,8.13858032033317e-06,9.76629638452359e-06,10.0117919563553
1.34609684949314e-06,2.69219369898627e-06,4.03829054847941e-06,0.673048424746902,6.73048424742053e-06,1.00957263711985,7.0895245764441
1.27840057847393e-06,2.55680115694786e-06,3.83520173542179e-06,0.639200289237282,6.39200289232677e-06,1.91760086771089,5.60126554302667
1.30135165587582e-06,2.60270331175164e-06,3.90405496762745e-06,0.650675827938232,6.50675827933544e-06,2.92804122572059,4.57238472411082
1.2248251342872e-06,2.44965026857441e-06,3.67447540286161e-06,0.612412567143906,6.12412567139494e-06,3.6744754028616,3.22724791214422
1.35893521211008e-06,2.71787042422015e-06,4.07680563633023e-06,0.679467606055376,6.7946760605048e-06,5.09600704541278,2.38930199699771
1.30574473296424e-06,2.61148946592847e-06,3.91723419889271e-06,0.652872366482442,6.52872366477738e-06,5.87585129833906,1.15516338066057
1.35375230644427e-06,2.70750461288854e-06,4.06125691933281e-06,0.676876153222471,6.76876153217594e-06,7.10719960883242,1.5792830172241e-05
1.34587841475059e-06,2.69175682950117e-06,4.03763524425176e-06,0.672939207375627,0.841174009219116,8.07527048847996e-06,7.0895245764441
1.14094563577056e-06,2.28189127154113e-06,3.42283690731169e-06,0.570472817885565,0.713091022356602,0.855709226827922,5.00694164059284
1.01467026856659e-06,2.02934053713317e-06,3.04401080569976e-06,0.507335134283545,0.634168917854116,1.52200540284988,3.56621781546246
1.05596315813842e-06,2.11192631627684e-06,3.16788947441526e-06,0.527981579069473,0.659976973836513,2.37591710581145,2.77605770067881
1.03476257384979e-06,2.06952514769959e-06,3.10428772154938e-06,0.517381286925154,0.646726608656121,3.10428772154938,1.825525360287
9.78562985598674e-07,1.95712597119735e-06,2.93568895679602e-06,0.48928149279958,0.611601865999171,3.66961119599503,0.868214057915111
1.0067533057024e-06,2.01350661140481e-06,3.02025991710721e-06,0.503376652851452,0.629220816064002,4.53038987566082,1.13125720249728e-05
1.27856259495402e-06,2.55712518990803e-06,3.83568778486205e-06,0.639281297477326,1.59820324369252,7.67137556967376e-06,5.60121990315225
1.0103561870675e-06,2.02071237413501e-06,3.03106856120251e-06,0.505178093534003,1.26294523383438,0.757767140300628,3.55169456964408
1.03214086018298e-06,2.06428172036596e-06,3.09642258054894e-06,0.516070430091747,1.29017607522873,1.54821129027447,2.71523553028984
9.77564178181504e-07,1.95512835636301e-06,2.93269253454451e-06,0.488782089090995,1.22195522272688,2.19951940090838,1.72393646894463
9.14237904117158e-07,1.82847580823432e-06,2.74271371235147e-06,0.457118952058806,1.14279738014645,2.74271371235147,0.81042241785407
9.32770359397228e-07,1.86554071879446e-06,2.79831107819169e-06,0.466385179698846,1.16596294924654,3.4978888477396,1.13125720249728e-05
1.30110037922265e-06,2.6022007584453e-06,3.90330113766794e-06,0.650550189611647,2.43956321104246,7.80660227498519e-06,4.57238472411082
1.05224543382174e-06,2.10449086764348e-06,3.15673630146522e-06,0.526122716911131,1.97296018841576,0.789184075366304,2.76632691116299
9.74217632742568e-07,1.94843526548514e-06,2.9226528982277e-06,0.487108816371526,1.82665806139231,1.46132644911385,1.71852035220909
8.9505132732548e-07,1.79010265465096e-06,2.68515398197644e-06,0.447525663662962,1.67822123873527,2.01386548648233,0.795583971915229
9.03103472088212e-07,1.80620694417642e-06,2.70931041626464e-06,0.45155173604433,1.6933190101654,2.70931041626463,1.13125720249728e-05
1.22458744446337e-06,2.44917488892675e-06,3.67376233339012e-06,0.612293722231991,3.06146861115843,7.34752466674333e-06,3.22724791214422
1.02441100943243e-06,2.04882201886487e-06,3.0732330282973e-06,0.512205504716472,2.56102752358108,0.768308257074326,1.80701473467248
9.08493330134297e-07,1.81698666026859e-06,2.72547999040289e-06,0.454246665067374,2.27123332533574,1.36273999520145,0.807942299321188
9.00580911095336e-07,1.80116182219067e-06,2.70174273328601e-06,0.450290455547892,2.25145227773834,2.02630704996451,1.13125720249728e-05
1.35893979064947e-06,2.71787958129894e-06,4.07681937194841e-06,0.679469895325073,4.2466868457796,8.15363874365081e-06,2.38747984402739
9.66690978687929e-07,1.93338195737586e-06,2.90007293606379e-06,0.483345489344205,3.02090930839978,0.725018234015948,0.85806300053918
9.24916391349676e-07,1.84983278269935e-06,2.77474917404903e-06,0.462458195675068,2.89036372296774,1.38737458702451,1.13125720249728e-05
1.30549605016381e-06,2.61099210032762e-06,3.91648815049143e-06,0.65274802508223,4.89561018811429,7.83297630121904e-06,1.15516338066057
9.92722035036558e-07,1.98544407007312e-06,2.97816610510968e-06,0.496361017518526,3.72270763138709,0.744541526277419,1.13125720249728e-05
