1.4163712836171e-06,2.8327425672342e-06,4.24911385085129e-06,5.66548513446838e-06,9.97404334293556
1.68838100682261e-06,3.37676201364522e-06,5.06514302046782e-06,0.422095251705129,7.95134894750535
1.73264441361483e-06,3.46528882722966e-06,5.19793324084449e-06,1.29948331021405,7.08464564407565
1.60631307613781e-06,3.21262615227562e-06,4.81893922841343e-06,1.60631307613394,6.02608796388843
1.74548332085117e-06,3.49096664170234e-06,5.23644996255351e-06,3.05459581148861,4.91682777432992
1.62147140384422e-06,3.24294280768844e-06,4.86441421153265e-06,3.24294280769881,4.05711958226526
2.05956092392708e-06,4.11912184785417e-06,6.17868277178125e-06,5.14890230984133,3.87645763300359
1.91199801886056e-06,3.82399603772111e-06,5.73599405658167e-06,5.25799455194561,3.00228988515743
1.79825656545234e-06,3.59651313090468e-06,5.39476969635703e-06,5.39476969636764,2.2560048462253
2.33738742622208e-06,4.67477485244416e-06,7.01216227866624e-06,7.5965091352694,2.24696502220492
2.1954132486599e-06,4.3908264973198e-06,6.5862397459797e-06,7.68394637024696,1.41778932690119
2.07502265461153e-06,4.15004530922305e-06,6.22506796383458e-06,7.78133495475943,0.686792868372289
1.98969928808611e-06,3.97939857617222e-06,5.96909786425833e-06,7.9587971523282,0.0109966631331437
1.68974675954026e-06,3.37949351908053e-06,0.316827517413346,6.75898703814005e-06,7.95130681699875
1.56075749657686e-06,3.12151499315373e-06,0.292642030607743,0.390189374144216,6.86531763158711
1.77099154749984e-06,3.54198309499968e-06,0.332060915155744,1.32824366062488,6.66240683420892
1.53794685920866e-06,3.07589371841731e-06,0.28836503610121,1.53794685920866,5.30151515926179
1.38271458675971e-06,2.76542917351943e-06,0.259258985017075,1.72839323344964,4.32645713148854
1.60060718735783e-06,3.20121437471567e-06,0.300113847629164,3.20121437471566,3.51981269818788
1.48826586658245e-06,2.97653173316489e-06,0.279049849983809,3.3485981998105,2.80374762779646
1.40168052538257e-06,2.80336105076514e-06,0.262815098508856,3.50420131345643,2.20035105705043
1.71471775830652e-06,3.42943551661304e-06,0.321509579682013,5.14415327491959,1.65455203792753
1.62179411670074e-06,3.24358823340149e-06,0.304086396880954,5.27083087927743,1.0573961412302
1.54265014294546e-06,3.08530028589092e-06,0.289246901801859,5.39927550030911,0.514728305284679
1.48513286820879e-06,2.97026573641759e-06,0.27846241278875,5.56924825578297,0.0109966631331437
1.69173251152648e-06,3.38346502305295e-06,0.634399691824219,0.845866255763238,6.35280428029787
1.4433009701452e-06,2.88660194029039e-06,0.541237863805976,1.0824757276089,4.97162256820144
1.29900714079619e-06,2.59801428159238e-06,0.487127677799946,1.29900714079619,4.06349819008286
1.59582222899994e-06,3.19164445799988e-06,0.598433335876667,2.39373334349991,4.00457045872622
1.46651447004707e-06,2.93302894009414e-06,0.549942926269204,2.56640032258238,3.21876459117248
1.36412234607831e-06,2.72824469215662e-06,0.51154587978081,2.72824469215662,2.56477856878214
1.29279690101263e-06,2.58559380202525e-06,0.484798837881103,2.90879302727841,2.02437941351508
1.56633776313761e-06,3.13267552627522e-06,0.587376661178262,4.30742884862843,1.5174609610574
1.48222267606811e-06,2.96444535213622e-06,0.55583350352711,4.44666802820433,0.972088238155782
1.41070131069684e-06,2.82140262139369e-06,0.52901299151281,4.58477925976474,0.473604221124446
1.35828254552502e-06,2.71656509105005e-06,0.509355954573321,4.75398890933758,0.0109966631331437
1.73245841179895e-06,3.4649168235979e-06,0.974507856641132,6.92983364724857e-06,7.07912146105667
1.77098000854949e-06,3.54196001709898e-06,0.996176254813406,0.442745002137373,6.6532443506705
1.44313693819425e-06,2.8862738763885e-06,0.811764527737784,0.721568469097125,4.97162256820144
1.28118586602465e-06,2.5623717320493e-06,0.720667049641989,0.960889399518487,4.00772454040458
1.53254242472387e-06,3.06508484944775e-06,0.862055113910915,1.91567803090484,3.84487000526245
1.40225748456554e-06,2.80451496913109e-06,0.788769835071536,2.10338622684831,3.07822472230115
1.30138092978142e-06,2.60276185956284e-06,0.732026773005221,2.27741662711748,2.44778426989409
1.23997067709143e-06,2.47994135418286e-06,0.697483505866952,2.47994135418286,1.98926186145881
1.4840225772751e-06,2.96804515455021e-06,0.834762699720863,3.71005644318776,1.43970048997329
1.40347227889408e-06,2.80694455778817e-06,0.789453156881344,3.85954876695874,0.916964624106731
1.335025601649e-06,2.67005120329801e-06,0.750951900930819,4.00507680494701,0.447069307839593
1.28453044335958e-06,2.56906088671916e-06,0.722548374392894,4.17472394091863,0.0109966631331437
1.60768671272423e-06,3.21537342544845e-06,1.20576503454363,6.43074685091261e-06,6.03049079950735
1.53785392867736e-06,3.07570785735472e-06,1.15339044650846,0.384463482169341,5.29381259629214
1.29877667111285e-06,2.5975533422257e-06,0.97408250333501,0.649388335556424,4.06349819008286
1.51369406232579e-06,3.02738812465159e-06,1.13527054674478,1.51369406232579,3.80303663268501
1.37467425251138e-06,2.74934850502275e-06,1.03100568938393,1.71834281563922,3.01896554918926
1.26975684768992e-06,2.53951369537984e-06,0.952317635767804,1.90463527153488,2.39117666692272
1.52795709775257e-06,3.05591419550513e-06,1.14596782331486,3.05591419550513,1.96713259386183
1.43388270417148e-06,2.86776540834296e-06,1.07541202812902,3.22623608438583,1.39601584312985
1.353951209231e-06,2.707902418462e-06,1.01546340692364,3.3848780230775,0.88993497806136
1.28660326372101e-06,2.57320652744202e-06,0.964952447791127,3.53815897523278,0.427633909803686
1.23642139494759e-06,2.47284278989519e-06,0.92731604621105,3.70926418484277,0.0109966631331437
1.38215058201604e-06,2.76430116403209e-06,1.29576617063888,0.345537645504011,4.32645713148854
1.53236855827958e-06,3.06473711655916e-06,1.43659552338582,1.14927641870969,3.84487000526245
1.37460996844105e-06,2.7492199368821e-06,1.28869684541233,1.37460996844105,3.01896554918926
1.25992256339439e-06,2.51984512678878e-06,1.18117740318118,1.57490320424299,2.37487530883604
1.50116656952703e-06,3.00233313905407e-06,1.40734365893033,2.62704149667231,1.93002769277765
1.40455929478518e-06,2.80911858957036e-06,1.31677433885993,2.80911858957036,1.36361568970909
1.32330257126032e-06,2.64660514252065e-06,1.24059616055544,2.97743078533573,0.863263442327593
1.25493061477703e-06,2.50986122955405e-06,1.17649745135241,3.13732653694257,0.42124453072412
1.20420153183678e-06,2.40840306367355e-06,1.12893893609597,3.31155421255113,0.0109966631331437
1.59543394665868e-06,3.19086789331736e-06,1.79486319001414,0.79771697332934,4.00457045872622
1.40205394894849e-06,2.80410789789699e-06,1.57731069258737,1.05154046171137,3.07822472230115
1.26965446280449e-06,2.53930892560898e-06,1.42836127067345,1.26965446280449,2.39117666692272
1.49267597047688e-06,2.98535194095375e-06,1.67926046680812,2.23901395571531,1.91771777520044
1.39076184280965e-06,2.78152368561929e-06,1.56460707318101,2.43383322491688,1.35288542825733
1.30619348981619e-06,2.61238697963238e-06,1.46946767606215,2.61238697963239,0.854452937275617
1.23572557215759e-06,2.47145114431518e-06,1.3901912686952,2.78038253735457,0.414899807759247
1.18335598818597e-06,2.36671197637195e-06,1.33127548672637,2.95838997046493,0.0109966631331437
1.74475617525494e-06,3.48951235050988e-06,2.28999247999148,6.97902470113886e-06,4.91682777432992
1.46613124194372e-06,2.93226248388744e-06,1.9242972550254,0.73306562097186,3.21876459117248
1.30116191202612e-06,2.60232382405224e-06,1.70777500951144,0.97587143401959,2.44778426989409
1.50107480258802e-06,3.00214960517604e-06,1.97016067837043,1.87634350323503,1.93002769277765
1.39072440616487e-06,2.78144881232974e-06,1.82532578306698,2.0860866092473,1.35288542825733
1.30061705248334e-06,2.60123410496668e-06,1.70705988136155,2.27607984184585,0.854452937275617
1.22669018274769e-06,2.45338036549539e-06,1.61003086483482,2.45338036549539,0.408599807853697
1.17158224735965e-06,2.34316449471931e-06,1.53770169963898,2.63606005655922,0.0109966631331437
1.6208391287583e-06,3.24167825751661e-06,2.43125869311162,6.48335651518445e-06,4.05711958226526
1.59992577390548e-06,3.19985154781096e-06,2.39988866083272,0.39998144347637,3.51981269818788
1.36374859720305e-06,2.7274971944061e-06,2.04562289578284,0.681874298601524,2.56477856878214
1.23974043286175e-06,2.47948086572349e-06,1.85961064927286,0.929805324646309,1.98926186145881
1.52776480418621e-06,3.05552960837243e-06,2.29164720625497,1.52776480418621,1.96713259386183
1.40444404809878e-06,2.80888809619757e-06,2.10666607212579,1.75555506012348,1.36361568970909
