1.999999999991e-06,3.999999999982e-06,5.999999999973e-06,7.999999999964e-06,9.999999999955e-06,1.1999999999946e-05,1.3999999999937e-05,1.5999999999928e-05,1.7999999999919e-05,19.99999999991
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,1.69774937524434e-05,1.94028500027925e-05,4.36564125062831,19.4028500027925
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,1.94145068677337e-05,2.21880078488385e-05,9.98460353197732,16.6410058866289
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,1.94145068677337e-05,2.21880078488385e-05,14.976905297966,11.0940039244192
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,1.69774937524434e-05,1.94028500027925e-05,17.4625650025133,4.85071250069813
1.999999999991e-06,3.999999999982e-06,5.999999999973e-06,7.999999999964e-06,9.999999999955e-06,1.1999999999946e-05,1.3999999999937e-05,1.5999999999928e-05,17.999999999919,1.999999999991e-05
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,1.69774937524434e-05,3.8805700005585,2.18282062531416e-05,19.4028500027925
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,2.11057941202756e-05,4.82418151320584,5.42720420235657,18.0906806745219
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,2.33333333331065e-05,5.33333333328148,11.9999999998833,13.3333333332037
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,2.11057941202756e-05,4.82418151320584,16.2816126070697,6.03022689150731
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,1.69774937524434e-05,3.8805700005585,17.4625650025133,2.42535625034906e-05
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,1.94145068677337e-05,8.8752031395354,2.49615088299433e-05,16.6410058866289
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,2.33333333331065e-05,10.666666666563,5.99999999994167,13.3333333332037
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,2.33333333331065e-05,10.666666666563,11.9999999998833,6.66666666660185
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,1.94145068677337e-05,8.8752031395354,14.976905297966,2.77350098110481e-05
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,1.94145068677337e-05,13.3128047093031,2.49615088299433e-05,11.0940039244192
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,2.11057941202756e-05,14.4725445396175,5.42720420235657,6.03022689150731
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,1.94145068677337e-05,13.3128047093031,9.98460353197732,2.77350098110481e-05
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,1.69774937524434e-05,15.522280002234,2.18282062531416e-05,4.85071250069813
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,1.69774937524434e-05,15.522280002234,4.36564125062831,2.42535625034906e-05
1.999999999991e-06,3.999999999982e-06,5.999999999973e-06,7.999999999964e-06,9.999999999955e-06,1.1999999999946e-05,1.3999999999937e-05,15.999999999928,1.7999999999919e-05,1.999999999991e-05
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,3.39549875048869,1.94028500027925e-05,2.18282062531416e-05,19.4028500027925
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,4.22115882405511,2.41209075660292e-05,5.42720420235657,18.0906806745219
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,4.6666666666213,2.66666666664074e-05,11.9999999998833,13.3333333332037
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,4.22115882405511,2.41209075660292e-05,16.2816126070697,6.03022689150731
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,3.39549875048869,1.94028500027925e-05,17.4625650025133,2.42535625034906e-05
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,4.22115882405511,4.82418151320584,2.71360210117829e-05,18.0906806745219
3.77964473005178e-06,7.55928946010355e-06,1.13389341901553e-05,1.51185789202071e-05,1.88982236502589e-05,2.26778683803107e-05,5.29150262207249,6.04743156808284,6.8033605140932,15.1185789202071
3.77964473005178e-06,7.55928946010355e-06,1.13389341901553e-05,1.51185789202071e-05,1.88982236502589e-05,2.26778683803107e-05,5.29150262207249,6.04743156808284,13.6067210281864,7.55928946010355
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,4.22115882405511,4.82418151320584,16.2816126070697,3.01511344575365e-05
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,4.6666666666213,10.666666666563,2.99999999997083e-05,13.3333333332037
3.77964473005178e-06,7.55928946010355e-06,1.13389341901553e-05,1.51185789202071e-05,1.88982236502589e-05,2.26778683803107e-05,5.29150262207249,12.0948631361657,6.8033605140932,7.55928946010355
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,4.6666666666213,10.666666666563,11.9999999998833,3.33333333330093e-05
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,4.22115882405511,14.4725445396175,2.71360210117829e-05,6.03022689150731
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,4.22115882405511,14.4725445396175,5.42720420235657,3.01511344575365e-05
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,3.39549875048869,15.522280002234,2.18282062531416e-05,2.42535625034906e-05
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,7.76580274709347,2.21880078488385e-05,2.49615088299433e-05,16.6410058866289
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,9.33333333324259,2.66666666664074e-05,5.99999999994167,13.3333333332037
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,9.33333333324259,2.66666666664074e-05,11.9999999998833,6.66666666660185
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,7.76580274709347,2.21880078488385e-05,14.976905297966,2.77350098110481e-05
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,9.33333333324259,5.33333333328148,2.99999999997083e-05,13.3333333332037
3.77964473005178e-06,7.55928946010355e-06,1.13389341901553e-05,1.51185789202071e-05,1.88982236502589e-05,2.26778683803107e-05,10.583005244145,6.04743156808284,6.8033605140932,7.55928946010355
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,9.33333333324259,5.33333333328148,11.9999999998833,3.33333333330093e-05
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,9.33333333324259,10.666666666563,2.99999999997083e-05,6.66666666660185
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,1.99999999998056e-05,9.33333333324259,10.666666666563,5.99999999994167,3.33333333330093e-05
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,7.76580274709347,13.3128047093031,2.49615088299433e-05,2.77350098110481e-05
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,11.6487041206402,2.21880078488385e-05,2.49615088299433e-05,11.0940039244192
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,12.6634764721653,2.41209075660292e-05,5.42720420235657,6.03022689150731
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,11.6487041206402,2.21880078488385e-05,9.98460353197732,2.77350098110481e-05
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,12.6634764721653,4.82418151320584,2.71360210117829e-05,6.03022689150731
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,1.80906806745219e-05,12.6634764721653,4.82418151320584,5.42720420235657,3.01511344575365e-05
2.77350098110481e-06,5.54700196220962e-06,8.32050294331443e-06,1.10940039244192e-05,1.38675049055241e-05,1.66410058866289e-05,11.6487041206402,8.8752031395354,2.49615088299433e-05,2.77350098110481e-05
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,13.5819950019548,1.94028500027925e-05,2.18282062531416e-05,4.85071250069813
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,13.5819950019548,1.94028500027925e-05,4.36564125062831,2.42535625034906e-05
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,1.45521375020944e-05,13.5819950019548,3.8805700005585,2.18282062531416e-05,2.42535625034906e-05
1.999999999991e-06,3.999999999982e-06,5.999999999973e-06,7.999999999964e-06,9.999999999955e-06,1.1999999999946e-05,13.999999999937,1.5999999999928e-05,1.7999999999919e-05,1.999999999991e-05
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,2.91042750041888,1.69774937524434e-05,1.94028500027925e-05,2.18282062531416e-05,19.4028500027925
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,3.61813613490438,2.11057941202756e-05,2.41209075660292e-05,5.42720420235657,18.0906806745219
3.33333333330093e-06,6.66666666660185e-06,9.99999999990278e-06,1.33333333332037e-05,1.66666666665046e-05,3.99999999996111,2.33333333331065e-05,2.66666666664074e-05,11.9999999998833,13.3333333332037
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,3.61813613490438,2.11057941202756e-05,2.41209075660292e-05,16.2816126070697,6.03022689150731
2.42535625034906e-06,4.85071250069813e-06,7.27606875104719e-06,9.70142500139625e-06,1.21267812517453e-05,2.91042750041888,1.69774937524434e-05,1.94028500027925e-05,17.4625650025133,2.42535625034906e-05
3.01511344575365e-06,6.0302268915073e-06,9.04534033726096e-06,1.20604537830146e-05,1.50755672287683e-05,3.61813613490438,2.11057941202756e-05,4.82418151320584,2.71360210117829e-05,18.0906806745219
3.77964473005178e-06,7.55928946010355e-06,1.13389341901553e-05,1.51185789202071e-05,1.88982236502589e-05,4.53557367606213,2.64575131103624e-05,6.04743156808284,6.8033605140932,15.1185789202071
