0,0,0,0,0,0,0,0,0,20
1.5628125625125e-06,3.12562512502501e-06,9.37687537507502e-06,2.50050010002e-05,6.25125025005001e-05,0.0001500300060012,0.000350070014002801,0.000800160032006401,0.0018003600720144,19.99599919984
3.12562512502501e-06,6.25125025005001e-06,1.875375075015e-05,5.00100020004001e-05,0.000125025005001,0.0003000600120024,0.000700140028005601,0.0016003200640128,0.00360072014402881,19.9919983996799
4.68843768753751e-06,9.37687537507502e-06,2.8130626125225e-05,7.50150030006001e-05,0.0001875375075015,0.000450090018003601,0.0010502100420084,0.0024004800960192,0.00540108021604321,19.9879975995199
6.25125025005001e-06,1.25025005001e-05,3.75075015003001e-05,0.0001000200040008,0.000250050010002,0.000600120024004801,0.0014002800560112,0.00320064012802561,0.00720144028805761,19.9839967993599
7.81406281256251e-06,1.5628125625125e-05,4.68843768753751e-05,0.000125025005001,0.000312562512502501,0.000750150030006001,0.001750350070014,0.00400080016003201,0.00900180036007201,19.9799959991998
9.37687537507502e-06,1.875375075015e-05,5.62612522504501e-05,0.0001500300060012,0.000375075015003001,0.000900180036007201,0.0021004200840168,0.00480096019203841,0.0108021604320864,19.9759951990398
1.09396879375875e-05,2.1879375875175e-05,6.56381276255251e-05,0.0001750350070014,0.000437587517503501,0.0010502100420084,0.0024504900980196,0.00560112022404481,0.0126025205041008,19.9719943988798
1.25025005001e-05,2.50050010002e-05,7.50150030006001e-05,0.0002000400080016,0.000500100020004001,0.0012002400480096,0.0028005601120224,0.00640128025605121,0.0144028805761152,19.9679935987197
1.40653130626125e-05,2.8130626125225e-05,8.43918783756751e-05,0.0002250450090018,0.000562612522504501,0.0013502700540108,0.00315063012602521,0.00720144028805761,0.0162032406481296,19.9639927985597
1.5628125625125e-05,3.12562512502501e-05,9.37687537507501e-05,0.000250050010002,0.000625125025005001,0.001500300060012,0.00350070014002801,0.00800160032006401,0.018003600720144,19.9599919983997
1.71909381876375e-05,3.43818763752751e-05,0.000103145629125825,0.0002750550110022,0.000687637527505501,0.0016503300660132,0.00385077015403081,0.00880176035207041,0.0198039607921584,19.9559911982396
1.875375075015e-05,3.75075015003001e-05,0.0001125225045009,0.0003000600120024,0.000750150030006001,0.0018003600720144,0.00420084016803361,0.00960192038407682,0.0216043208641728,19.9519903980796
2.03165633126625e-05,4.06331266253251e-05,0.000121899379875975,0.000325065013002601,0.000812662532506501,0.0019503900780156,0.00455091018203641,0.0104020804160832,0.0234046809361872,19.9479895979196
2.1879375875175e-05,4.37587517503501e-05,0.00013127625525105,0.000350070014002801,0.000875175035007001,0.0021004200840168,0.00490098019603921,0.0112022404480896,0.0252050410082016,19.9439887977596
2.34421884376875e-05,4.68843768753751e-05,0.000140653130626125,0.000375075015003001,0.000937687537507501,0.002250450090018,0.00525105021004201,0.012002400480096,0.027005401080216,19.9399879975995
2.50050010002e-05,5.00100020004001e-05,0.0001500300060012,0.000400080016003201,0.001000200040008,0.0024004800960192,0.00560112022404481,0.0128025605121024,0.0288057611522304,19.9359871974395
2.65678135627125e-05,5.31356271254251e-05,0.000159406881376275,0.000425085017003401,0.0010627125425085,0.0025505101020204,0.00595119023804761,0.0136027205441088,0.0306061212242449,19.9319863972795
2.8130626125225e-05,5.62612522504501e-05,0.00016878375675135,0.000450090018003601,0.001125225045009,0.0027005401080216,0.00630126025205041,0.0144028805761152,0.0324064812962593,19.9279855971194
2.96934386877375e-05,5.93868773754751e-05,0.000178160632126425,0.000475095019003801,0.0011877375475095,0.0028505701140228,0.00665133026605321,0.0152030406081216,0.0342068413682736,19.9239847969594
3.12562512502501e-05,6.25125025005001e-05,0.0001875375075015,0.000500100020004001,0.00125025005001,0.003000600120024,0.00700140028005601,0.016003200640128,0.0360072014402881,19.9199839967994
3.28190638127626e-05,6.56381276255251e-05,0.000196914382876575,0.000525105021004201,0.0013127625525105,0.00315063012602521,0.00735147029405881,0.0168033606721344,0.0378075615123025,19.9159831966393
3.43818763752751e-05,6.87637527505501e-05,0.00020629125825165,0.000550110022004401,0.001375275055011,0.0033006601320264,0.00770154030806161,0.0176035207041408,0.0396079215843169,19.9119823964793
3.59446889377876e-05,7.18893778755751e-05,0.000215668133626725,0.000575115023004601,0.0014377875575115,0.00345069013802761,0.00805161032206441,0.0184036807361472,0.0414082816563313,19.9079815963193
3.75075015003001e-05,7.50150030006001e-05,0.0002250450090018,0.000600120024004801,0.001500300060012,0.00360072014402881,0.00840168033606721,0.0192038407681536,0.0432086417283457,19.9039807961592
3.90703140628126e-05,7.81406281256251e-05,0.000234421884376875,0.000625125025005001,0.0015628125625125,0.00375075015003001,0.00875175035007001,0.02000400080016,0.0450090018003601,19.8999799959992
4.06331266253251e-05,8.12662532506501e-05,0.00024379875975195,0.000650130026005201,0.001625325065013,0.00390078015603121,0.00910182036407282,0.0208041608321664,0.0468093618723745,19.8959791958392
4.21959391878376e-05,8.43918783756751e-05,0.000253175635127025,0.000675135027005401,0.0016878375675135,0.00405081016203241,0.00945189037807562,0.0216043208641728,0.0486097219443889,19.8919783956791
